Reference text,Machine generated text,Quality dimension group,ROUGE 1 F1,ROUGE 1 Precision,ROUGE 1 Recall,ROUGE 2 F1,ROUGE 2 Precision,ROUGE 2 Recall,ROUGE L F1,ROUGE L Precision,ROUGE L Recall,BLEU,BERTscore F1,BERTscore Precision,BERTscore Recall
"Tim is the CEO of a Fortune 500 company while Sam is a small business owner, so Sam needs more support during an economic crisis.","Tim's managing the Fortune 500 company, while Sam's a small business owner, so Sam needs help in navigating the economic crisis.",low,0.6666666666666666,0.6956521739130435,0.64,0.4782608695652174,0.5,0.4583333333333333,0.6666666666666666,0.6956521739130435,0.64,0.28673072060623145,0.9633191823959351,0.9649198651313782,0.9617239236831665
"Tim is the CEO of a Fortune 500 company while Sam is a small business owner, so Sam needs more support during an economic crisis.","Tim's managing the Fortune 500 company, while Sam's a small business owner, so Sam needs help in navigating the economic crisis.",medium,0.6666666666666666,0.6956521739130435,0.64,0.4782608695652174,0.5,0.4583333333333333,0.6666666666666666,0.6956521739130435,0.64,0.28673072060623145,0.9633191823959351,0.9649198651313782,0.9617239236831665
"Tim is the CEO of a Fortune 500 company while Sam is a small business owner, so Sam needs more support during an economic crisis.","Tim's managing the Fortune 500 company, while Sam's a small business owner, so Sam needs help in navigating the economic crunch.",high,0.6250000000000001,0.6521739130434783,0.6,0.43478260869565216,0.45454545454545453,0.4166666666666667,0.6250000000000001,0.6521739130434783,0.6,0.27182269429130823,0.9614567756652832,0.963108241558075,0.9598109722137451
"Tim is the CEO of a Fortune 500 company while Sam is a small business owner, so Sam needs more support during an economic crisis.","Tim's managing the Fortune 500 company, while Sam's a small business owner, so Sam needs help in navigating the economic crisis.",veryHigh,0.6666666666666666,0.6956521739130435,0.64,0.4782608695652174,0.5,0.4583333333333333,0.6666666666666666,0.6956521739130435,0.64,0.28673072060623145,0.9633191823959351,0.9649198651313782,0.9617239236831665
Jason wants to play video games all day Saturday and Sunday so he will finish all his homework on Friday.,Jason wants to play video games on Saturday and Sunday to finish his work on Friday.,veryLow,0.7222222222222223,0.8125,0.65,0.47058823529411764,0.5333333333333333,0.42105263157894735,0.7222222222222223,0.8125,0.65,0.3385609554882432,0.949275553226471,0.955860435962677,0.9427807927131653
Jason wants to play video games all day Saturday and Sunday so he will finish all his homework on Friday.,Jason wants to play video games on Saturday and Sunday to finish his work on Friday.,low,0.7222222222222223,0.8125,0.65,0.47058823529411764,0.5333333333333333,0.42105263157894735,0.7222222222222223,0.8125,0.65,0.3385609554882432,0.949275553226471,0.955860435962677,0.9427807927131653
Jason wants to play video games all day Saturday and Sunday so he will finish all his homework on Friday.,Jason wants to play video games on Saturday and Sunday to finish his work on Friday.,medium,0.7222222222222223,0.8125,0.65,0.47058823529411764,0.5333333333333333,0.42105263157894735,0.7222222222222223,0.8125,0.65,0.3385609554882432,0.949275553226471,0.955860435962677,0.9427807927131653
Jason wants to play video games all day Saturday and Sunday so he will finish all his homework on Friday.,"Jason wants to play video games on Saturday and Sunday, finishing his work on Friday.",high,0.7428571428571429,0.8666666666666667,0.65,0.48484848484848486,0.5714285714285714,0.42105263157894735,0.7428571428571429,0.8666666666666667,0.65,0.2936413366009035,0.9454492926597595,0.9529803991317749,0.9380362033843994
Jason wants to play video games all day Saturday and Sunday so he will finish all his homework on Friday.,Jason wants to play video games on Saturday and Sunday to finish his work on Friday.,veryHigh,0.7222222222222223,0.8125,0.65,0.47058823529411764,0.5333333333333333,0.42105263157894735,0.7222222222222223,0.8125,0.65,0.3385609554882432,0.949275553226471,0.955860435962677,0.9427807927131653
"Becky is allergic to legumes, while Nancy is allergic to tree nuts. Becky is more likely than Nancy to eat peanuts.","Becky is allergic to legumes, and Nancy is allergic to nuts and he most likely allergic to peanuts.",veryLow,0.6666666666666666,0.7222222222222222,0.6190476190476191,0.37837837837837834,0.4117647058823529,0.35,0.6666666666666666,0.7222222222222222,0.6190476190476191,0.30635646920200454,0.9350796341896057,0.9389384388923645,0.9312524199485779
"Becky is allergic to legumes, while Nancy is allergic to tree nuts. Becky is more likely than Nancy to eat peanuts.","Becky's allergic to legumes, Nancy's allergic to nuts.",low,0.5161290322580645,0.8,0.38095238095238093,0.20689655172413793,0.3333333333333333,0.15,0.5161290322580645,0.8,0.38095238095238093,0.03562560700242932,0.9427009224891663,0.9602393507957458,0.9257917404174805
"Becky is allergic to legumes, while Nancy is allergic to tree nuts. Becky is more likely than Nancy to eat peanuts.","Becky's allergic to legumes, Nancy's allergic to nuts, and Becky's likely allergic to nuts.",medium,0.5789473684210527,0.6470588235294118,0.5238095238095238,0.16666666666666663,0.1875,0.15,0.5789473684210527,0.6470588235294118,0.5238095238095238,0.06063791217471008,0.9369856119155884,0.9430567622184753,0.9309920072555542
"Becky is allergic to legumes, while Nancy is allergic to tree nuts. Becky is more likely than Nancy to eat peanuts.","Becky's allergic to legumes, Nancy's allergic to nuts.",high,0.5161290322580645,0.8,0.38095238095238093,0.20689655172413793,0.3333333333333333,0.15,0.5161290322580645,0.8,0.38095238095238093,0.03562560700242932,0.9427009224891663,0.9602393507957458,0.9257917404174805
"Becky is allergic to legumes, while Nancy is allergic to tree nuts. Becky is more likely than Nancy to eat peanuts.","Becky's allergic to legumes, and Nancy's allergic to nuts.",veryHigh,0.5,0.7272727272727273,0.38095238095238093,0.2,0.3,0.15,0.5,0.7272727272727273,0.38095238095238093,0.041173081350880165,0.9445732235908508,0.963236927986145,0.9266189932823181
"Edwin just started a relationship with Ella, who cares very much about the Earth's ecosystem. If he wants to impress her, he should avoid buying her fifty individually wrapped chocolates.","Edwin has just started a relationship with Ella who loves the Earth's ecosystem, and he should not have to buy her 50 individually wrapped chocolates.",veryLow,0.7017543859649122,0.7692307692307693,0.6451612903225806,0.4727272727272728,0.52,0.43333333333333335,0.6666666666666667,0.7307692307692307,0.6129032258064516,0.1973061630039452,0.9529198408126831,0.9590988159179688,0.9468198418617249
"Edwin just started a relationship with Ella, who cares very much about the Earth's ecosystem. If he wants to impress her, he should avoid buying her fifty individually wrapped chocolates.",Edwin has just started a relationship with Ella who loves her to be very important to the environment. He should not buy her 50 individually wrapped chocolates.,low,0.6551724137931035,0.7037037037037037,0.6129032258064516,0.3571428571428571,0.38461538461538464,0.3333333333333333,0.5862068965517241,0.6296296296296297,0.5483870967741935,0.18195168886862828,0.9494724273681641,0.9520719051361084,0.9468871355056763
"Edwin just started a relationship with Ella, who cares very much about the Earth's ecosystem. If he wants to impress her, he should avoid buying her fifty individually wrapped chocolates.",Edwin has just started a relationship with Ella who loves the Earth's ecosystem and wants to impress her. He wants to get a little shopping for her 50 individually wrapped chocolates.,medium,0.6666666666666667,0.65625,0.6774193548387096,0.5245901639344263,0.5161290322580645,0.5333333333333333,0.6666666666666667,0.65625,0.6774193548387096,0.2089685256289425,0.9387026429176331,0.9375943541526794,0.9398136138916016
"Edwin just started a relationship with Ella, who cares very much about the Earth's ecosystem. If he wants to impress her, he should avoid buying her fifty individually wrapped chocolates.",Edwin's relationship with Ella is very important to her. He wants to get to the beach. He wants to stop buying 50 individual chocolates.,high,0.5357142857142857,0.6,0.4838709677419355,0.1851851851851852,0.20833333333333334,0.16666666666666666,0.42857142857142855,0.48,0.3870967741935484,0.021918514238787278,0.9072874784469604,0.9153892993927002,0.89932781457901
"Edwin just started a relationship with Ella, who cares very much about the Earth's ecosystem. If he wants to impress her, he should avoid buying her fifty individually wrapped chocolates.","Edwin has just started a relationship with Ella who loves the Earth's ecosystem, and he should not buy 50 individually wrapped chocolates.",veryHigh,0.6666666666666667,0.782608695652174,0.5806451612903226,0.4615384615384615,0.5454545454545454,0.4,0.6666666666666667,0.782608695652174,0.5806451612903226,0.18579984323303023,0.9535504579544067,0.9638077616691589,0.9435092210769653
Jackie is just finishing her run and Alexis has just gotten off work so Alexis is more likely to pick up dinner than Jackie.,"Jackie's been completing her run and Alexis had gone out of work, so Alexis probably would have to pick up a meal than Jackie.",veryLow,0.5306122448979592,0.52,0.5416666666666666,0.3404255319148936,0.3333333333333333,0.34782608695652173,0.5306122448979592,0.52,0.5416666666666666,0.17348332274729553,0.9161449074745178,0.9185258150100708,0.9137762784957886
Jackie is just finishing her run and Alexis has just gotten off work so Alexis is more likely to pick up dinner than Jackie.,"Jackie's been completing her job, and Alexis's been off the job, so Alexis probably wants to have supper with jimmy.",low,0.34782608695652173,0.36363636363636365,0.3333333333333333,0.0909090909090909,0.09523809523809523,0.08695652173913043,0.34782608695652173,0.36363636363636365,0.3333333333333333,0.021943336368365336,0.8987470865249634,0.9029248952865601,0.8946077227592468
Jackie is just finishing her run and Alexis has just gotten off work so Alexis is more likely to pick up dinner than Jackie.,"Jackie's been completing her job, Alexis's jobless, which means Alexis has no choice of eating than Jackie.",medium,0.32558139534883723,0.3684210526315789,0.2916666666666667,0.0975609756097561,0.1111111111111111,0.08695652173913043,0.27906976744186046,0.3157894736842105,0.25,0.024097712057051506,0.8756259679794312,0.8815359473228455,0.8697948455810547
Jackie is just finishing her run and Alexis has just gotten off work so Alexis is more likely to pick up dinner than Jackie.,"Jackie's finalized her job, Alexis's jobless, which Alexis probably picks dinner over jackie.",high,0.35897435897435903,0.4666666666666667,0.2916666666666667,0.0,0.0,0.0,0.35897435897435903,0.4666666666666667,0.2916666666666667,0.008773462953274717,0.87236088514328,0.8817288875579834,0.8631898164749146
Jackie is just finishing her run and Alexis has just gotten off work so Alexis is more likely to pick up dinner than Jackie.,"Jackie's been completing her job, and Alexis's been off work for it, so Alexis probably wants to have supper with jimmy.",veryHigh,0.3829787234042554,0.391304347826087,0.375,0.1333333333333333,0.13636363636363635,0.13043478260869565,0.3829787234042554,0.391304347826087,0.375,0.027237741316495215,0.8948524594306946,0.8947163224220276,0.8949885368347168
"If you go to the grocery store and buy flour with the intention of turning it into a cake, you will have to wait about 180 minutes for it to be ready.","If you go to the store and buy flour, you will have to wait for 180 minutes to get ready.",veryLow,0.7307692307692308,0.95,0.59375,0.48000000000000004,0.631578947368421,0.3870967741935484,0.6923076923076923,0.9,0.5625,0.2564500927569794,0.9563601016998291,0.9726822376251221,0.9405767321586609
"If you go to the grocery store and buy flour with the intention of turning it into a cake, you will have to wait about 180 minutes for it to be ready.","If you buy cereal and you buy flour, you will need to wait 180 minutes to get ready.",low,0.52,0.7222222222222222,0.40625,0.20833333333333331,0.29411764705882354,0.16129032258064516,0.52,0.7222222222222222,0.40625,0.023229643522783894,0.9342129230499268,0.9504355788230896,0.9185347557067871
"If you go to the grocery store and buy flour with the intention of turning it into a cake, you will have to wait about 180 minutes for it to be ready.","You have to wait 180 minutes to get it ready, then, go to the grocery store and buy the flour.",medium,0.6923076923076923,0.9,0.5625,0.36,0.47368421052631576,0.2903225806451613,0.34615384615384615,0.45,0.28125,0.22422462565812368,0.9243496060371399,0.9338830709457397,0.9150088429450989
"If you go to the grocery store and buy flour with the intention of turning it into a cake, you will have to wait about 180 minutes for it to be ready.",You need to wait 180 minutes to get it ready.,high,0.38095238095238093,0.8,0.25,0.09999999999999999,0.2222222222222222,0.06451612903225806,0.3333333333333333,0.7,0.21875,0.008044082473239482,0.9046262502670288,0.9324510097503662,0.8784140944480896
"If you go to the grocery store and buy flour with the intention of turning it into a cake, you will have to wait about 180 minutes for it to be ready.","If you go to the store and buy flour, you must wait about 180 minutes to be ready.",veryHigh,0.6799999999999999,0.9444444444444444,0.53125,0.5,0.7058823529411765,0.3870967741935484,0.6799999999999999,0.9444444444444444,0.53125,0.21760317439140156,0.9581335186958313,0.9775242805480957,0.9394971132278442
A dead bird will sing again if you feed it.,Dead birds will sing again if you feed them.,veryLow,0.8421052631578948,0.8888888888888888,0.8,0.823529411764706,0.875,0.7777777777777778,0.8421052631578948,0.8888888888888888,0.8,0.525624059490303,0.9717629551887512,0.9781754016876221,0.9654338955879211
A dead bird will sing again if you feed it.,Dead bird is going to sing again when you eat it.,low,0.5714285714285713,0.5454545454545454,0.6,0.2105263157894737,0.2,0.2222222222222222,0.5714285714285713,0.5454545454545454,0.6,0.05012578715739066,0.944945216178894,0.945271372795105,0.9446192979812622
A dead bird will sing again if you feed it.,"If you feed them, the dead bird sings again.",medium,0.7368421052631577,0.7777777777777778,0.7,0.47058823529411764,0.5,0.4444444444444444,0.4210526315789474,0.4444444444444444,0.4,0.06417592064266495,0.9499394297599792,0.9500582814216614,0.9498206973075867
A dead bird will sing again if you feed it.,"If you eat, the dead bird sings again.",high,0.6666666666666665,0.75,0.6,0.375,0.42857142857142855,0.3333333333333333,0.4444444444444445,0.5,0.4,0.05062667121584364,0.9335299730300903,0.9363049268722534,0.9307714700698853
A dead bird will sing again if you feed it.,"Dead birds sing once more, if you feed them.",veryHigh,0.631578947368421,0.6666666666666666,0.6,0.35294117647058826,0.375,0.3333333333333333,0.631578947368421,0.6666666666666666,0.6,0.11412271829914293,0.9469719529151917,0.9496873617172241,0.944271981716156
Sally's sister is ten years younger than her so it is more likely Sally will have children first.,"Sally's sister is 10 years younger than her, and Sally's likely having her first baby.",veryLow,0.6666666666666667,0.7058823529411765,0.631578947368421,0.35294117647058826,0.375,0.3333333333333333,0.6111111111111113,0.6470588235294118,0.5789473684210527,0.09679437587035719,0.9492791891098022,0.9544467329978943,0.9441673755645752
Sally's sister is ten years younger than her so it is more likely Sally will have children first.,"Sally's sister is 10 years younger than her, and Sally's got the first baby.",low,0.5714285714285714,0.625,0.5263157894736842,0.3636363636363636,0.4,0.3333333333333333,0.5714285714285714,0.625,0.5263157894736842,0.08934388676822622,0.9407392740249634,0.9484504461288452,0.933152437210083
Sally's sister is ten years younger than her so it is more likely Sally will have children first.,"Sally's sister is 10 years younger than her, and Sally's got the first baby.",medium,0.5714285714285714,0.625,0.5263157894736842,0.3636363636363636,0.4,0.3333333333333333,0.5714285714285714,0.625,0.5263157894736842,0.08934388676822622,0.9407392740249634,0.9484504461288452,0.933152437210083
Sally's sister is ten years younger than her so it is more likely Sally will have children first.,"Sally's sister's 10 years younger, Sally's likely having babies.",high,0.5161290322580646,0.6666666666666666,0.42105263157894735,0.20689655172413793,0.2727272727272727,0.16666666666666666,0.4516129032258065,0.5833333333333334,0.3684210526315789,0.011610218285945825,0.9308420419692993,0.9461355805397034,0.9160349369049072
Sally's sister is ten years younger than her so it is more likely Sally will have children first.,"Sally's sister is 10 years younger than her, and Sally's going to have kids the first time.",veryHigh,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.09382168378876111,0.9479371905326843,0.9511233568191528,0.9447723627090454
A Lego building set is very likely to be a good birthday gift for people who are interested in architecture.,Lego building sets are likely to be a good birthday gift for people interested in architecture.,veryLow,0.888888888888889,1.0,0.8,0.7058823529411765,0.8,0.631578947368421,0.8333333333333334,0.9375,0.75,0.5082027578531169,0.9754208326339722,0.9842866659164429,0.9667133092880249
A Lego building set is very likely to be a good birthday gift for people who are interested in architecture.,Lego Buildings is likely to be a good birthday gift for architects.,low,0.6874999999999999,0.9166666666666666,0.55,0.5333333333333333,0.7272727272727273,0.42105263157894735,0.6874999999999999,0.9166666666666666,0.55,0.33290556794327886,0.9335281848907471,0.9509656429290771,0.9167187213897705
A Lego building set is very likely to be a good birthday gift for people who are interested in architecture.,Lego's set is likely a good birthday gift for folks who like architecture.,medium,0.6470588235294117,0.7857142857142857,0.55,0.3125,0.38461538461538464,0.2631578947368421,0.6470588235294117,0.7857142857142857,0.55,0.212226747319313,0.9464391469955444,0.9569128751754761,0.9361922740936279
A Lego building set is very likely to be a good birthday gift for people who are interested in architecture.,Most likely the Lego Buildings Set will be a good birthday gift for folks interested in architecture.,high,0.7027027027027027,0.7647058823529411,0.65,0.5142857142857142,0.5625,0.47368421052631576,0.6486486486486486,0.7058823529411765,0.6,0.31608817113056975,0.9557554125785828,0.9593464136123657,0.9521912336349487
A Lego building set is very likely to be a good birthday gift for people who are interested in architecture.,Lego's Building System is likely to be a good birthday gift for folks interested in architecture.,veryHigh,0.7567567567567567,0.8235294117647058,0.7,0.5142857142857142,0.5625,0.47368421052631576,0.7567567567567567,0.8235294117647058,0.7,0.42240463212242607,0.9442445635795593,0.9496040940284729,0.9389452338218689
"While a person on the west coast of USA is having dinner around 8 pm, most people in Australia are asleep","While someone on the West Bank has been having supper about 8 hours, most Australians have been sleeping.",veryLow,0.358974358974359,0.3888888888888889,0.3333333333333333,0.1081081081081081,0.11764705882352941,0.1,0.358974358974359,0.3888888888888889,0.3333333333333333,0.02544908849416925,0.9035309553146362,0.9080163240432739,0.8990896940231323
"While a person on the west coast of USA is having dinner around 8 pm, most people in Australia are asleep","While someone in West-Bank America has supper about 8 pm, most Australians are sleeping in Australia.",low,0.42105263157894735,0.47058823529411764,0.38095238095238093,0.16666666666666663,0.1875,0.15,0.36842105263157887,0.4117647058823529,0.3333333333333333,0.05296727476463983,0.9249351024627686,0.9238768815994263,0.9259958267211914
"While a person on the west coast of USA is having dinner around 8 pm, most people in Australia are asleep","While there is a meal for one person on the West Bank, the majority of Australians have been sleeping.",medium,0.45,0.47368421052631576,0.42857142857142855,0.15789473684210525,0.16666666666666666,0.15,0.4,0.42105263157894735,0.38095238095238093,0.0560619303845739,0.8787792921066284,0.8836996555328369,0.8739135265350342
"While a person on the west coast of USA is having dinner around 8 pm, most people in Australia are asleep","While some people in West-Bank America have supper about 8 pm, most Australians sleep in Australia.",high,0.4736842105263158,0.5294117647058824,0.42857142857142855,0.22222222222222224,0.25,0.2,0.42105263157894735,0.47058823529411764,0.38095238095238093,0.058617925317826024,0.9119448661804199,0.9100946187973022,0.9138026237487793
"While a person on the west coast of USA is having dinner around 8 pm, most people in Australia are asleep","While there is a meal for one person on the West Bank, the majority of Australians have been sleeping.",veryHigh,0.45,0.47368421052631576,0.42857142857142855,0.15789473684210525,0.16666666666666666,0.15,0.4,0.42105263157894735,0.38095238095238093,0.0560619303845739,0.8787792921066284,0.8836996555328369,0.8739135265350342
"Jeff has 200 friends that he talks to regularly, while Matt only has 2. Matt is likely to receive more phone calls from friends.","Jeff has 200 friends who are regularly speaking, while Matt has only 2 phones.",veryLow,0.5789473684210527,0.7857142857142857,0.4583333333333333,0.2222222222222222,0.3076923076923077,0.17391304347826086,0.5263157894736842,0.7142857142857143,0.4166666666666667,0.11121754888959469,0.9431183338165283,0.9568368196487427,0.9297876358032227
"Jeff has 200 friends that he talks to regularly, while Matt only has 2. Matt is likely to receive more phone calls from friends.","Jeff's got 200 friends on a regular basis, while Matt's only got two calls from friends.",low,0.42857142857142855,0.5,0.375,0.19999999999999998,0.23529411764705882,0.17391304347826086,0.42857142857142855,0.5,0.375,0.05050529652979807,0.9339119791984558,0.940883219242096,0.9270433783531189
"Jeff has 200 friends that he talks to regularly, while Matt only has 2. Matt is likely to receive more phone calls from friends.","Jeff's got 200 friends on the phone, and Matt's got only 2 phone calls.",medium,0.4,0.5,0.3333333333333333,0.10526315789473685,0.13333333333333333,0.08695652173913043,0.4,0.5,0.3333333333333333,0.017585038513612494,0.9184637069702148,0.9298341274261475,0.9073681235313416
"Jeff has 200 friends that he talks to regularly, while Matt only has 2. Matt is likely to receive more phone calls from friends.","Well, jeff's got 200 friends on the regular side, whereas matt's got just 2 phones.",high,0.2926829268292683,0.35294117647058826,0.25,0.05128205128205128,0.0625,0.043478260869565216,0.2926829268292683,0.35294117647058826,0.25,0.015340687971386303,0.9049849510192871,0.906217634677887,0.9037556052207947
"Jeff has 200 friends that he talks to regularly, while Matt only has 2. Matt is likely to receive more phone calls from friends.","Jeff's got 200 friends on the phone, and Matt's got only 2 phone calls.",veryHigh,0.4,0.5,0.3333333333333333,0.10526315789473685,0.13333333333333333,0.08695652173913043,0.4,0.5,0.3333333333333333,0.017585038513612494,0.9184637069702148,0.9298341274261475,0.9073681235313416
John has three plants while Simon has three dogs. Simon must be more interested in gardening.,"John has three factories, and Simon has three dogs, but Simon has to do more to garden.",veryLow,0.6060606060606061,0.5882352941176471,0.625,0.3225806451612903,0.3125,0.3333333333333333,0.6060606060606061,0.5882352941176471,0.625,0.10288402441827044,0.9283688068389893,0.9235453009605408,0.933242917060852
John has three plants while Simon has three dogs. Simon must be more interested in gardening.,"John has 3 plants, Simon has 3 dogs, and Simon has more of his interests in gardening.",low,0.6666666666666667,0.6470588235294118,0.6875,0.2580645161290323,0.25,0.26666666666666666,0.6666666666666667,0.6470588235294118,0.6875,0.04527471870952894,0.9522839784622192,0.9496225714683533,0.9549604058265686
John has three plants while Simon has three dogs. Simon must be more interested in gardening.,"John's got 3 plants, and Simon's got 3 dogs.",medium,0.2962962962962963,0.36363636363636365,0.25,0.0,0.0,0.0,0.2962962962962963,0.36363636363636365,0.25,0.01101716760042848,0.9289164543151855,0.9429008364677429,0.9153409004211426
John has three plants while Simon has three dogs. Simon must be more interested in gardening.,"John's got 3 plants, Simon's got 3 dogs.",high,0.3076923076923077,0.4,0.25,0.0,0.0,0.0,0.3076923076923077,0.4,0.25,0.010218289380194194,0.9297143220901489,0.9432462453842163,0.9165652394294739
John has three plants while Simon has three dogs. Simon must be more interested in gardening.,"John's got 3 plants, and Simon's got 3 dogs.",veryHigh,0.2962962962962963,0.36363636363636365,0.25,0.0,0.0,0.0,0.2962962962962963,0.36363636363636365,0.25,0.01101716760042848,0.9289164543151855,0.9429008364677429,0.9153409004211426
She didn't have a notebook or pencil for art class so she could take some plain paper and paint instead.,"She didn't have a notebook or pencil for the art class, so she could use a simple paper and paint.",veryLow,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7,0.7,0.7,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.45307778036928104,0.9710480570793152,0.9747013449668884,0.9674220681190491
She didn't have a notebook or pencil for art class so she could take some plain paper and paint instead.,"She had no notebook or pencil in her art class, but she could use a simple paper and paint.",low,0.6,0.631578947368421,0.5714285714285714,0.3157894736842105,0.3333333333333333,0.3,0.5500000000000002,0.5789473684210527,0.5238095238095238,0.07682607413306147,0.950736403465271,0.955710232257843,0.9458140730857849
She didn't have a notebook or pencil for art class so she could take some plain paper and paint instead.,"She had no notebook or pencil in her art class, but she could use a simple paper and paint.",medium,0.6,0.631578947368421,0.5714285714285714,0.3157894736842105,0.3333333333333333,0.3,0.5500000000000002,0.5789473684210527,0.5238095238095238,0.07682607413306147,0.950736403465271,0.955710232257843,0.9458140730857849
She didn't have a notebook or pencil for art class so she could take some plain paper and paint instead.,"No notebook or pencil for her, instead of using simple paper and paint.",high,0.47058823529411764,0.6153846153846154,0.38095238095238093,0.3125,0.4166666666666667,0.25,0.41176470588235287,0.5384615384615384,0.3333333333333333,0.1342239803876126,0.8956798315048218,0.9114722609519958,0.8804253935813904
She didn't have a notebook or pencil for art class so she could take some plain paper and paint instead.,"She had no notebook or pencil in her art class, so she could use a simple paper and paint.",veryHigh,0.6500000000000001,0.6842105263157895,0.6190476190476191,0.4210526315789474,0.4444444444444444,0.4,0.6,0.631578947368421,0.5714285714285714,0.09893314484271816,0.9595142006874084,0.964074432849884,0.9549968242645264
Laura is not likely to help Karen with her extra work since Karen is not grateful.,"Laura will probably not help Karen and her other work, because Karen is not grateful.",veryLow,0.6451612903225806,0.6666666666666666,0.625,0.2758620689655172,0.2857142857142857,0.26666666666666666,0.6451612903225806,0.6666666666666666,0.625,0.2025555677565484,0.9551411867141724,0.9574743509292603,0.9528193473815918
Laura is not likely to help Karen with her extra work since Karen is not grateful.,"Laura will probably not help Karen and her other work, because Karen isn't grateful.",low,0.5161290322580646,0.5333333333333333,0.5,0.0689655172413793,0.07142857142857142,0.06666666666666667,0.5161290322580646,0.5333333333333333,0.5,0.03581550766007748,0.9483896493911743,0.9510213136672974,0.9457725286483765
Laura is not likely to help Karen with her extra work since Karen is not grateful.,"Laura's unlikely to help Karen and other work, since Karen's not grateful.",medium,0.6000000000000001,0.6428571428571429,0.5625,0.3571428571428571,0.38461538461538464,0.3333333333333333,0.6000000000000001,0.6428571428571429,0.5625,0.07949671608062518,0.9425477385520935,0.9446997046470642,0.9404054880142212
Laura is not likely to help Karen with her extra work since Karen is not grateful.,"Maybe Laura can't help Karen, her work, because Karen's not happy.",high,0.4827586206896552,0.5384615384615384,0.4375,0.07407407407407407,0.08333333333333333,0.06666666666666667,0.4827586206896552,0.5384615384615384,0.4375,0.016921042635601527,0.9133893847465515,0.9201276302337646,0.9067491888999939
Laura is not likely to help Karen with her extra work since Karen is not grateful.,"Laura will probably not help Karen and her other work, because Karen is not grateful.",veryHigh,0.6451612903225806,0.6666666666666666,0.625,0.2758620689655172,0.2857142857142857,0.26666666666666666,0.6451612903225806,0.6666666666666666,0.625,0.2025555677565484,0.9551411867141724,0.9574743509292603,0.9528193473815918
A Lego building set is very likely to be a good birthday gift for people who are totally not interested in architecture.,Lego building sets are likely to be a good birthday gift for people who aren't interested in architecture.,veryLow,0.8292682926829269,0.8947368421052632,0.7727272727272727,0.6666666666666666,0.7222222222222222,0.6190476190476191,0.7804878048780488,0.8421052631578947,0.7272727272727273,0.5101141759332432,0.9735080003738403,0.9828075170516968,0.9643827676773071
A Lego building set is very likely to be a good birthday gift for people who are totally not interested in architecture.,Lego building blocks would probably be a good birthday gift for people who do not care about architecture.,low,0.6,0.6666666666666666,0.5454545454545454,0.42105263157894735,0.47058823529411764,0.38095238095238093,0.6,0.6666666666666666,0.5454545454545454,0.35633220068041815,0.9502077102661133,0.9591253995895386,0.9414543509483337
A Lego building set is very likely to be a good birthday gift for people who are totally not interested in architecture.,Lego's set is likely a good birthday gift for people who aren't interested in architecture.,medium,0.717948717948718,0.8235294117647058,0.6363636363636364,0.4864864864864864,0.5625,0.42857142857142855,0.717948717948718,0.8235294117647058,0.6363636363636364,0.33930678515850465,0.9512035250663757,0.9622995257377625,0.940360426902771
A Lego building set is very likely to be a good birthday gift for people who are totally not interested in architecture.,Most likely the Lego Buildings Set will be a good birthday gift for people who do not care about architecture.,high,0.6666666666666666,0.7,0.6363636363636364,0.45,0.47368421052631576,0.42857142857142855,0.6190476190476191,0.65,0.5909090909090909,0.347171792067431,0.9567357301712036,0.9618244767189026,0.9517004489898682
A Lego building set is very likely to be a good birthday gift for people who are totally not interested in architecture.,Lego's set is likely a good birthday gift for people who aren't interested in architecture.,veryHigh,0.717948717948718,0.8235294117647058,0.6363636363636364,0.4864864864864864,0.5625,0.42857142857142855,0.717948717948718,0.8235294117647058,0.6363636363636364,0.33930678515850465,0.9512035250663757,0.9622995257377625,0.940360426902771
It is more polite to offer to help clear the table after you have dinner at someone's home than to let the host clean up after you.,It's more polite to offer you a hand to clean the table after a meal at home than to clean the Hostage.,veryLow,0.6666666666666666,0.7391304347826086,0.6071428571428571,0.2857142857142857,0.3181818181818182,0.25925925925925924,0.5490196078431373,0.6086956521739131,0.5,0.17619867499439812,0.9280011057853699,0.9313127994537354,0.9247127175331116
It is more polite to offer to help clear the table after you have dinner at someone's home than to let the host clean up after you.,It's more polite to offer your help to clean the table after your dinner at the house than to clean the host.,low,0.7058823529411765,0.782608695652174,0.6428571428571429,0.32653061224489793,0.36363636363636365,0.2962962962962963,0.5882352941176471,0.6521739130434783,0.5357142857142857,0.16397134311713846,0.9486273527145386,0.9555813670158386,0.9417738914489746
It is more polite to offer to help clear the table after you have dinner at someone's home than to let the host clean up after you.,More polite to offer you the cleaner table after the dinner at the house than the clean-up for the host.,medium,0.6122448979591837,0.7142857142857143,0.5357142857142857,0.29787234042553196,0.35,0.25925925925925924,0.5306122448979592,0.6190476190476191,0.4642857142857143,0.05526928479423634,0.9286449551582336,0.9336001873016357,0.9237420558929443
