Reference text,Machine generated text,Quality dimension group,ROUGE 1 F1,ROUGE 1 Precision,ROUGE 1 Recall,ROUGE 2 F1,ROUGE 2 Precision,ROUGE 2 Recall,ROUGE L F1,ROUGE L Precision,ROUGE L Recall,BLEU,BERTscore F1,BERTscore Precision,BERTscore Recall
Kai was babysitting her younger brother Kai when it began to storm.  Kai kept Taylor calm by making popcorn and putting his favorite movie on television. What does Kai need to do before this? ,"Kai's babyning her younger brother, kai, keeping kasel calm in watching and putting his favorite movie on TV.",medium,0.45283018867924524,0.631578947368421,0.35294117647058826,0.3137254901960784,0.4444444444444444,0.24242424242424243,0.45283018867924524,0.631578947368421,0.35294117647058826,0.12600014501427043,0.8900474309921265,0.8999889492988586,0.8803232908248901
Kai was babysitting her younger brother Kai when it began to storm.  Kai kept Taylor calm by making popcorn and putting his favorite movie on television. What does Kai need to do before this? ,"Kai's baby sat and his younger brother kai, When he started thumping, As he wished he could have popcorn and put his favorite movie on TV.",high,0.39344262295081966,0.4444444444444444,0.35294117647058826,0.3050847457627119,0.34615384615384615,0.2727272727272727,0.39344262295081966,0.4444444444444444,0.35294117647058826,0.08983184444671717,0.8666169047355652,0.8634213805198669,0.8698362708091736
Kai was babysitting her younger brother Kai when it began to storm.  Kai kept Taylor calm by making popcorn and putting his favorite movie on television. What does Kai need to do before this? ,"Kai was raising her younger brother Kai when she first came to the onset of the storm, keeping kasel to keep tvy focusing on his favorite movie for television.",veryHigh,0.47619047619047616,0.5172413793103449,0.4411764705882353,0.22950819672131145,0.25,0.21212121212121213,0.41269841269841273,0.4482758620689655,0.38235294117647056,0.16207923245885625,0.891234278678894,0.8927857875823975,0.8896881341934204
Sydney took the trash to the burn barrel then set the trash on fire. What will Sydney want to do next? ,Sydney took the trash out of the barrel and then he set the trash in the fire. What do you think Sydney would do next?,veryLow,0.6521739130434783,0.6,0.7142857142857143,0.31818181818181823,0.2916666666666667,0.35,0.6521739130434783,0.6,0.7142857142857143,0.17947427045357242,0.9475322961807251,0.9427453875541687,0.9523680806159973
Sydney took the trash to the burn barrel then set the trash on fire. What will Sydney want to do next? ,Sydney took a waste from the burning barrel and then disposed of the waste in the fires.,low,0.4736842105263158,0.5294117647058824,0.42857142857142855,0.16666666666666663,0.1875,0.15,0.42105263157894735,0.47058823529411764,0.38095238095238093,0.026296050395979906,0.9014286398887634,0.9119809865951538,0.8911176919937134
Sydney took the trash to the burn barrel then set the trash on fire. What will Sydney want to do next? ,Sydney took the trash out of the barrel and then he disposed of the trash into the fire.,medium,0.5128205128205129,0.5555555555555556,0.47619047619047616,0.2162162162162162,0.23529411764705882,0.2,0.5128205128205129,0.5555555555555556,0.47619047619047616,0.15378249972287633,0.9088777899742126,0.9189753532409668,0.8989998698234558
Sydney took the trash to the burn barrel then set the trash on fire. What will Sydney want to do next? ,"So sydney took a waste to burn a barrel, then he'd set up a waste in the fire. What do you think Sydney would do next?",high,0.5416666666666666,0.48148148148148145,0.6190476190476191,0.17391304347826086,0.15384615384615385,0.2,0.5416666666666666,0.48148148148148145,0.6190476190476191,0.02798288976400927,0.9064424633979797,0.8964921832084656,0.9166160821914673
Sydney took the trash to the burn barrel then set the trash on fire. What will Sydney want to do next? ,Sydney took the trash out of the barrel and then he disposed of the trash into the fire.,veryHigh,0.5128205128205129,0.5555555555555556,0.47619047619047616,0.2162162162162162,0.23529411764705882,0.2,0.5128205128205129,0.5555555555555556,0.47619047619047616,0.15378249972287633,0.9088777899742126,0.9189753532409668,0.8989998698234558
Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. How would Others feel as a result? ,"Sydney wanted to be a doctor, and they knew that they had to work hard at school to get the right training to study medicine, and what would others have to say?",veryLow,0.7142857142857143,0.78125,0.6578947368421053,0.5294117647058824,0.5806451612903226,0.4864864864864865,0.6857142857142857,0.75,0.631578947368421,0.35506773229852745,0.9353499412536621,0.9359455108642578,0.9347550868988037
Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. How would Others feel as a result? ,"Sydney wanted to be a doctor, knowing that it was difficult to study medical school. What would others think of the result?",low,0.4666666666666667,0.6363636363636364,0.3684210526315789,0.24137931034482757,0.3333333333333333,0.1891891891891892,0.39999999999999997,0.5454545454545454,0.3157894736842105,0.10061704526773942,0.9188668131828308,0.9331873655319214,0.9049791097640991
Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. How would Others feel as a result? ,"Sydney wanted to be a doctor, knowing that it was difficult to do a job for them to study medicine, and what others would say would result in that?",medium,0.47761194029850745,0.5517241379310345,0.42105263157894735,0.2153846153846154,0.25,0.1891891891891892,0.3880597014925373,0.4482758620689655,0.34210526315789475,0.11623081786177904,0.895002543926239,0.8973820209503174,0.8926356434822083
Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. How would Others feel as a result? ,"sydney wanted to be a doctor, knife knew he had to study medicine, how others would feel about it.",high,0.5263157894736843,0.7894736842105263,0.39473684210526316,0.3272727272727273,0.5,0.24324324324324326,0.49122807017543857,0.7368421052631579,0.3684210526315789,0.06661265833920703,0.8818913698196411,0.8821467161178589,0.8816360831260681
Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. How would Others feel as a result? ,"Sydney wanted to be a doctor, knowing that it was difficult to do a job for them to study medicine, and what others would say would result in that?",veryHigh,0.47761194029850745,0.5517241379310345,0.42105263157894735,0.2153846153846154,0.25,0.1891891891891892,0.3880597014925373,0.4482758620689655,0.34210526315789475,0.11623081786177904,0.895002543926239,0.8973820209503174,0.8926356434822083
"Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. What will Jordan want to do next? ",Jordan mentioned Casey in Chapter 1 because he wanted to get his knees on the ring.,veryLow,0.5909090909090908,0.8125,0.4642857142857143,0.2857142857142857,0.4,0.2222222222222222,0.45454545454545453,0.625,0.35714285714285715,0.09517910249856698,0.918356716632843,0.9375117421150208,0.8999687433242798
"Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. What will Jordan want to do next? ",Jordan mentioned Casey in Chapter 1 because he wanted to get his knees on the ring.,low,0.5909090909090908,0.8125,0.4642857142857143,0.2857142857142857,0.4,0.2222222222222222,0.45454545454545453,0.625,0.35714285714285715,0.09517910249856698,0.918356716632843,0.9375117421150208,0.8999687433242798
"Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. What will Jordan want to do next? ",Jordan mentioned Casey in Chapter 1 because he wanted to get his knees on the ring.,medium,0.5909090909090908,0.8125,0.4642857142857143,0.2857142857142857,0.4,0.2222222222222222,0.45454545454545453,0.625,0.35714285714285715,0.09517910249856698,0.918356716632843,0.9375117421150208,0.8999687433242798
"Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. What will Jordan want to do next? ",Jordan's first word of Casey because he wants to knee-down and ring.,high,0.38095238095238093,0.5714285714285714,0.2857142857142857,0.1,0.15384615384615385,0.07407407407407407,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.011291498429661536,0.8770221471786499,0.8809426426887512,0.8731364011764526
"Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. What will Jordan want to do next? ",Jordan mentioned Casey in Chapter 1 because he wanted to get his knees on the ring.,veryHigh,0.5909090909090908,0.8125,0.4642857142857143,0.2857142857142857,0.4,0.2222222222222222,0.45454545454545453,0.625,0.35714285714285715,0.09517910249856698,0.918356716632843,0.9375117421150208,0.8999687433242798
Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. How would Others feel as a result? ,"Casey decided to study cooking, so she went on to saturday night cooking, not on her boyfriend's side.",veryLow,0.425531914893617,0.5263157894736842,0.35714285714285715,0.22222222222222224,0.2777777777777778,0.18518518518518517,0.425531914893617,0.5263157894736842,0.35714285714285715,0.040370139214718354,0.8990383744239807,0.9076148867607117,0.8906224370002747
Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. How would Others feel as a result? ,"Casey decided to study cooking, so she decided to study saturday cooking instead of her boyfriend.",low,0.5454545454545454,0.75,0.42857142857142855,0.2857142857142857,0.4,0.2222222222222222,0.5454545454545454,0.75,0.42857142857142855,0.048859720944547186,0.906714916229248,0.9236358404159546,0.8904029130935669
Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. How would Others feel as a result? ,"Casey's decided to learn to eat, so she's taken a saturday night's cooking class instead of her boyfriend's reaction. What does everyone think?",medium,0.509090909090909,0.5185185185185185,0.5,0.3018867924528302,0.3076923076923077,0.2962962962962963,0.509090909090909,0.5185185185185185,0.5,0.13114780282367033,0.9161317348480225,0.913989245891571,0.9182843565940857
Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. How would Others feel as a result? ,Casey's decided to eat on Saturday night instead of spending time with her boyfriend.,high,0.5116279069767441,0.7333333333333333,0.39285714285714285,0.3414634146341463,0.5,0.25925925925925924,0.5116279069767441,0.7333333333333333,0.39285714285714285,0.1807491223575476,0.909932553768158,0.9271754026412964,0.893319308757782
Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. How would Others feel as a result? ,"Casey decided to study cooking, so she went away from her supperupper and went away from her boyfriends. What would happen?",veryHigh,0.3673469387755102,0.42857142857142855,0.32142857142857145,0.2127659574468085,0.25,0.18518518518518517,0.3673469387755102,0.42857142857142855,0.32142857142857145,0.04430687778524,0.9038148522377014,0.9043309688568115,0.9032993316650391
Quinn decided for a change so they colored their hair red. What does Quinn need to do before this? ,"Quinn decided to change his hair and hair red, and what did Quinn have to do before?",veryLow,0.5555555555555555,0.5882352941176471,0.5263157894736842,0.23529411764705882,0.25,0.2222222222222222,0.5555555555555555,0.5882352941176471,0.5263157894736842,0.035175598114157436,0.9296291470527649,0.9329008460044861,0.9263802170753479
Quinn decided for a change so they colored their hair red. What does Quinn need to do before this? ,"Quinn decided to change his hair red, what would Quinn do?",low,0.6,0.8181818181818182,0.47368421052631576,0.21428571428571427,0.3,0.16666666666666666,0.5333333333333333,0.7272727272727273,0.42105263157894735,0.025351635667217407,0.9149385094642639,0.9312148094177246,0.8992214202880859
Quinn decided for a change so they colored their hair red. What does Quinn need to do before this? ,Quinn has decided to make a difference in hair and hair red. What does Quinn have to do before?,medium,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.2383041256525615,0.9269096255302429,0.9303921461105347,0.9234529733657837
Quinn decided for a change so they colored their hair red. What does Quinn need to do before this? ,What does Quinn want to change his hair red?,high,0.5,0.7777777777777778,0.3684210526315789,0.23076923076923078,0.375,0.16666666666666666,0.2857142857142857,0.4444444444444444,0.21052631578947367,0.046462271735933564,0.9056831002235413,0.9197763800621033,0.8920150995254517
Quinn decided for a change so they colored their hair red. What does Quinn need to do before this? ,"Quinn decided to change his hair red, what would Quinn do?",veryHigh,0.6,0.8181818181818182,0.47368421052631576,0.21428571428571427,0.3,0.16666666666666666,0.5333333333333333,0.7272727272727273,0.42105263157894735,0.025351635667217407,0.9149385094642639,0.9312148094177246,0.8992214202880859
Jesse used notes throughout this book and was going to use them to study. What will Jesse want to do next? ,Jesse used to use notes in this book and he wanted to study there.,veryLow,0.6285714285714286,0.7857142857142857,0.5238095238095238,0.4242424242424242,0.5384615384615384,0.35,0.4571428571428571,0.5714285714285714,0.38095238095238093,0.06710688105212764,0.9110305309295654,0.9245400428771973,0.8979102373123169
Jesse used notes throughout this book and was going to use them to study. What will Jesse want to do next? ,Jesse used to use them as a study. What would Jesse want to do next?,low,0.6666666666666666,0.8,0.5714285714285714,0.47058823529411764,0.5714285714285714,0.4,0.6666666666666666,0.8,0.5714285714285714,0.26229290249527043,0.9331308603286743,0.9435336589813232,0.9229548573493958
Jesse used notes throughout this book and was going to use them to study. What will Jesse want to do next? ,Jesse used to use notes in this book and study.,medium,0.5806451612903225,0.9,0.42857142857142855,0.3448275862068966,0.5555555555555556,0.25,0.45161290322580644,0.7,0.3333333333333333,0.05441818603347267,0.9052521586418152,0.9270221590995789,0.8844812512397766
Jesse used notes throughout this book and was going to use them to study. What will Jesse want to do next? ,Jesse's book to study. What is Jesse going to study?,high,0.5,0.7272727272727273,0.38095238095238093,0.2,0.3,0.15,0.43749999999999994,0.6363636363636364,0.3333333333333333,0.04755796462182728,0.9110376238822937,0.9261820316314697,0.8963804244995117
Jesse used notes throughout this book and was going to use them to study. What will Jesse want to do next? ,Jesse used to use notes in this book and study.,veryHigh,0.5806451612903225,0.9,0.42857142857142855,0.3448275862068966,0.5555555555555556,0.25,0.45161290322580644,0.7,0.3333333333333333,0.05441818603347267,0.9052521586418152,0.9270221590995789,0.8844812512397766
Addison was watching women at a fashion show. They regarded every girl. How would Addison feel afterwards? ,"Addison was looking at women at the fashion show, and they were judging each other, how would Addison be feeling about it.",veryLow,0.5641025641025642,0.5,0.6470588235294118,0.27027027027027023,0.23809523809523808,0.3125,0.5641025641025642,0.5,0.6470588235294118,0.03307108401836138,0.9309054613113403,0.9237788319587708,0.9381428956985474
Addison was watching women at a fashion show. They regarded every girl. How would Addison feel afterwards? ,"Addison was looking at women at fashion shows, and they were judging each other, how would Addison react?",low,0.5714285714285715,0.5555555555555556,0.5882352941176471,0.30303030303030304,0.29411764705882354,0.3125,0.5714285714285715,0.5555555555555556,0.5882352941176471,0.04112175645551036,0.9317314028739929,0.9262017011642456,0.93732750415802
Addison was watching women at a fashion show. They regarded every girl. How would Addison feel afterwards? ,Addison watched women in the fashion show. How would Addison react to that?,medium,0.5333333333333333,0.6153846153846154,0.47058823529411764,0.28571428571428575,0.3333333333333333,0.25,0.5333333333333333,0.6153846153846154,0.47058823529411764,0.07732081649357968,0.9427382946014404,0.9549412727355957,0.9308432340621948
Addison was watching women at a fashion show. They regarded every girl. How would Addison feel afterwards? ,Addison saw women in the fashion show.,high,0.3333333333333333,0.5714285714285714,0.23529411764705882,0.09090909090909091,0.16666666666666666,0.0625,0.3333333333333333,0.5714285714285714,0.23529411764705882,0.019907855871340054,0.9011834263801575,0.9313424229621887,0.8729163408279419
Addison was watching women at a fashion show. They regarded every girl. How would Addison feel afterwards? ,"Addison was looking at women at the fashion show, and he was gonna be watching all of them. What would Addison be thinking?",veryHigh,0.45,0.391304347826087,0.5294117647058824,0.2105263157894737,0.18181818181818182,0.25,0.39999999999999997,0.34782608695652173,0.47058823529411764,0.03259889346257788,0.93631911277771,0.9301918148994446,0.9425276517868042
Robin left Tracy's home late at night and began the long walk home. How would Robin feel afterwards? ,Robin left Tracy's house at night and began a long walk home. What would Robin have to say?,veryLow,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.5,0.5,0.5,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.2689054715066593,0.9696950912475586,0.9716957211494446,0.9677026271820068
Robin left Tracy's home late at night and began the long walk home. How would Robin feel afterwards? ,Robin left Tracy's house at night and went on with a long time to get home.,low,0.5,0.5294117647058824,0.47368421052631576,0.29411764705882354,0.3125,0.2777777777777778,0.5,0.5294117647058824,0.47368421052631576,0.09709291182973531,0.9152089953422546,0.9187353849411011,0.9117095470428467
Robin left Tracy's home late at night and began the long walk home. How would Robin feel afterwards? ,Robin left Tracy's house at night and began a long journey home. What would Robin say?,medium,0.6666666666666667,0.7058823529411765,0.631578947368421,0.411764705882353,0.4375,0.3888888888888889,0.6666666666666667,0.7058823529411765,0.631578947368421,0.22898594681499804,0.9707895517349243,0.9771092534065247,0.9645510911941528
Robin left Tracy's home late at night and began the long walk home. How would Robin feel afterwards? ,"Robin's gone home tonight, starting a long way home.",high,0.3448275862068966,0.5,0.2631578947368421,0.0,0.0,0.0,0.3448275862068966,0.5,0.2631578947368421,0.011610218285945825,0.8918102979660034,0.9117881059646606,0.8726891279220581
Robin left Tracy's home late at night and began the long walk home. How would Robin feel afterwards? ,Robin left Tracy's house at night and began a long journey home. What would Robin say?,veryHigh,0.6666666666666667,0.7058823529411765,0.631578947368421,0.411764705882353,0.4375,0.3888888888888889,0.6666666666666667,0.7058823529411765,0.631578947368421,0.22898594681499804,0.9707895517349243,0.9771092534065247,0.9645510911941528
Addison was mad at the character so they threw a pie at them. How would Addison feel afterwards? ,"Addison was mad about the way they threw a pie to them, and what would Addison say?",veryLow,0.6285714285714287,0.6470588235294118,0.6111111111111112,0.3636363636363636,0.375,0.35294117647058826,0.6285714285714287,0.6470588235294118,0.6111111111111112,0.22339545975489314,0.9300851821899414,0.929858386516571,0.9303121566772461
Addison was mad at the character so they threw a pie at them. How would Addison feel afterwards? ,Addison was crazy when they tossed a pie for them?,low,0.42857142857142855,0.6,0.3333333333333333,0.15384615384615383,0.2222222222222222,0.11764705882352941,0.42857142857142855,0.6,0.3333333333333333,0.02998864066527128,0.8881836533546448,0.8986241817474365,0.8779829740524292
Addison was mad at the character so they threw a pie at them. How would Addison feel afterwards? ,"Addison was insane, so he'd be gonna have a pie for them? What would Addison say?",medium,0.45714285714285713,0.47058823529411764,0.4444444444444444,0.1818181818181818,0.1875,0.17647058823529413,0.45714285714285713,0.47058823529411764,0.4444444444444444,0.04132352454218329,0.9097535014152527,0.90775465965271,0.9117611050605774
Addison was mad at the character so they threw a pie at them. How would Addison feel afterwards? ,"Addison was crazy, so they'd be gonna be dumping a pie for them?",high,0.43750000000000006,0.5,0.3888888888888889,0.20000000000000004,0.23076923076923078,0.17647058823529413,0.43750000000000006,0.5,0.3888888888888889,0.033445241784390435,0.889093816280365,0.891125500202179,0.8870714902877808
Addison was mad at the character so they threw a pie at them. How would Addison feel afterwards? ,"Addison was insane, so they had to threw a pie for them?",veryHigh,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,0.36363636363636365,0.23529411764705882,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.07515158709828251,0.8952464461326599,0.9040271639823914,0.8866346478462219
Alex helped Casey escape from harms way to keep them safe. How would Alex feel afterwards? ,Alex helped Casey to escape the dangers of his life and to make a better life for them?,veryLow,0.35294117647058826,0.3333333333333333,0.375,0.125,0.11764705882352941,0.13333333333333333,0.35294117647058826,0.3333333333333333,0.375,0.060745880708766846,0.8956060409545898,0.8961425423622131,0.8950701951980591
Alex helped Casey escape from harms way to keep them safe. How would Alex feel afterwards? ,Alex helped Casey to escape the dangers and how to make a difference to Alex?,low,0.45161290322580644,0.4666666666666667,0.4375,0.1379310344827586,0.14285714285714285,0.13333333333333333,0.38709677419354843,0.4,0.375,0.0695362172133984,0.9044132232666016,0.9142682552337646,0.8947684168815613
Alex helped Casey escape from harms way to keep them safe. How would Alex feel afterwards? ,Alex helped Casey to escape the dangers of his life and to make a better life for them?,medium,0.35294117647058826,0.3333333333333333,0.375,0.125,0.11764705882352941,0.13333333333333333,0.35294117647058826,0.3333333333333333,0.375,0.060745880708766846,0.8956060409545898,0.8961425423622131,0.8950701951980591
Alex helped Casey escape from harms way to keep them safe. How would Alex feel afterwards? ,"Alex helped Casey to escape the danger of his life, what would Alex say?",high,0.4666666666666667,0.5,0.4375,0.21428571428571427,0.23076923076923078,0.2,0.39999999999999997,0.42857142857142855,0.375,0.0838207273423729,0.9265385270118713,0.9321054220199585,0.9210377931594849
Alex helped Casey escape from harms way to keep them safe. How would Alex feel afterwards? ,Alex helped Casey to escape the dangers of his life and to the rest of his life?,veryHigh,0.30303030303030304,0.29411764705882354,0.3125,0.12903225806451615,0.125,0.13333333333333333,0.30303030303030304,0.29411764705882354,0.3125,0.06468490584192432,0.8862426280975342,0.8906066417694092,0.881921112537384
Sydney had a christmas party for her coworkers at the restaurant. What will Sydney want to do next? ,Sydney had a Christmas Party with her friends at the restaurant. What would Sydney do?,veryLow,0.7272727272727272,0.8,0.6666666666666666,0.45161290322580644,0.5,0.4117647058823529,0.7272727272727272,0.8,0.6666666666666666,0.20743812223456545,0.9413852095603943,0.9483754634857178,0.9344971776008606
Sydney had a christmas party for her coworkers at the restaurant. What will Sydney want to do next? ,Sydney had a Christmas Party with his friends at the restaurant. What would Sydney do?,low,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.45161290322580644,0.5,0.4117647058823529,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.20141900296659898,0.9376593232154846,0.9448539018630981,0.9305735230445862
Sydney had a christmas party for her coworkers at the restaurant. What will Sydney want to do next? ,Sydney had a Christmas Party with his friends at the restaurant. What would Sydney do?,medium,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.45161290322580644,0.5,0.4117647058823529,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.20141900296659898,0.9376593232154846,0.9448539018630981,0.9305735230445862
Sydney had a christmas party for her coworkers at the restaurant. What will Sydney want to do next? ,sydney's got a christmas party for her friends at the restaurant.,high,0.6,0.75,0.5,0.42857142857142855,0.5454545454545454,0.35294117647058826,0.6,0.75,0.5,0.24833177625142797,0.914474368095398,0.9200878739356995,0.9089289307594299
Sydney had a christmas party for her coworkers at the restaurant. What will Sydney want to do next? ,Sydney had a Christmas Party with his friends at the restaurant. What would Sydney do?,veryHigh,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.45161290322580644,0.5,0.4117647058823529,0.6666666666666666,0.7333333333333333,0.6111111111111112,0.20141900296659898,0.9376593232154846,0.9448539018630981,0.9305735230445862
Robin let Carson take the lead on the project and take most of the credit. How would you describe Robin? ,Robin took the lead of this project and took the most credit.,veryLow,0.5625000000000001,0.75,0.45,0.13333333333333333,0.18181818181818182,0.10526315789473684,0.4375,0.5833333333333334,0.35,0.03203202254831035,0.9278080463409424,0.9494553804397583,0.9071258306503296
Robin let Carson take the lead on the project and take most of the credit. How would you describe Robin? ,Robin took the lead of the project and credited it.,low,0.5333333333333333,0.8,0.4,0.2857142857142857,0.4444444444444444,0.21052631578947367,0.4666666666666667,0.7,0.35,0.05647905113414795,0.9090102314949036,0.9296411871910095,0.8892750144004822
Robin let Carson take the lead on the project and take most of the credit. How would you describe Robin? ,"Robin took the lead of the project, taking the most credit.",medium,0.6451612903225806,0.9090909090909091,0.5,0.27586206896551724,0.4,0.21052631578947367,0.5161290322580645,0.7272727272727273,0.4,0.029581272451843083,0.9221678376197815,0.940416693687439,0.904613733291626
Robin let Carson take the lead on the project and take most of the credit. How would you describe Robin? ,"Robin took the lead of the project, taking the most credit.",high,0.6451612903225806,0.9090909090909091,0.5,0.27586206896551724,0.4,0.21052631578947367,0.5161290322580645,0.7272727272727273,0.4,0.029581272451843083,0.9221678376197815,0.940416693687439,0.904613733291626
Robin let Carson take the lead on the project and take most of the credit. How would you describe Robin? ,Robin took the lead of the project and took the most credit.,veryHigh,0.625,0.8333333333333334,0.5,0.26666666666666666,0.36363636363636365,0.21052631578947367,0.5,0.6666666666666666,0.4,0.06954745354269797,0.9256720542907715,0.9468414783477783,0.9054285287857056
Lee punched Mike because he had been insulting him at school. Why did Lee do this? ,Lee Punished Mike because he insulted him at school. Why did he do that?,veryLow,0.7333333333333334,0.7857142857142857,0.6875,0.5,0.5384615384615384,0.4666666666666667,0.7333333333333334,0.7857142857142857,0.6875,0.3259169224191723,0.9477505087852478,0.952307403087616,0.9432369470596313
Lee punched Mike because he had been insulting him at school. Why did Lee do this? ,Lee Punished Mike because he insulted him at school.,low,0.64,0.8888888888888888,0.5,0.43478260869565216,0.625,0.3333333333333333,0.64,0.8888888888888888,0.5,0.09530528030516361,0.9372539520263672,0.9585156440734863,0.9169151186943054
Lee punched Mike because he had been insulting him at school. Why did Lee do this? ,Lee Punished Mike because he insulted him at school.,medium,0.64,0.8888888888888888,0.5,0.43478260869565216,0.625,0.3333333333333333,0.64,0.8888888888888888,0.5,0.09530528030516361,0.9372539520263672,0.9585156440734863,0.9169151186943054
Lee punched Mike because he had been insulting him at school. Why did Lee do this? ,Lee's punching Mike because he's insulting him at school.,high,0.6666666666666666,0.8181818181818182,0.5625,0.48,0.6,0.4,0.6666666666666666,0.8181818181818182,0.5625,0.16307232590573298,0.951404869556427,0.970243513584137,0.933283805847168
Lee punched Mike because he had been insulting him at school. Why did Lee do this? ,Lee Punished Mike because he insulted him at school.,veryHigh,0.64,0.8888888888888888,0.5,0.43478260869565216,0.625,0.3333333333333333,0.64,0.8888888888888888,0.5,0.09530528030516361,0.9372539520263672,0.9585156440734863,0.9169151186943054
"After reading Casey's graduate thesis, Remy gave Casey a different interpretation in an effort to help improve the thesis. What does Remy need to do before this? ","After reading Casey's graduate thesis, Remy gave me a different interpretation to help him improve his thesis.",veryLow,0.6521739130434783,0.8333333333333334,0.5357142857142857,0.45454545454545453,0.5882352941176471,0.37037037037037035,0.6521739130434783,0.8333333333333334,0.5357142857142857,0.26636738964636,0.9428618550300598,0.961992084980011,0.9244776964187622
"After reading Casey's graduate thesis, Remy gave Casey a different interpretation in an effort to help improve the thesis. What does Remy need to do before this? ","After reading Casey's introductory research paper, Remy gave Casey a different interpretation to help him improve his thesis.",low,0.5957446808510638,0.7368421052631579,0.5,0.4,0.5,0.3333333333333333,0.5957446808510638,0.7368421052631579,0.5,0.2315531756820216,0.9368114471435547,0.9543467164039612,0.9199089407920837
"After reading Casey's graduate thesis, Remy gave Casey a different interpretation in an effort to help improve the thesis. What does Remy need to do before this? ","After reading Casey's supplementary thesis, Remy had interpreted Casey's supplementary work to help him improve his thesis.",medium,0.5106382978723404,0.631578947368421,0.42857142857142855,0.22222222222222224,0.2777777777777778,0.18518518518518517,0.46808510638297873,0.5789473684210527,0.39285714285714285,0.04947789711758956,0.914601743221283,0.9255820512771606,0.9038788676261902
"After reading Casey's graduate thesis, Remy gave Casey a different interpretation in an effort to help improve the thesis. What does Remy need to do before this? ","After reading Casey's grading, Remy's got a different interpreting to help him. What do you think Remy needs to do?",high,0.6,0.6818181818181818,0.5357142857142857,0.375,0.42857142857142855,0.3333333333333333,0.6,0.6818181818181818,0.5357142857142857,0.05526928479423634,0.9105626940727234,0.9170566201210022,0.9041600227355957
"After reading Casey's graduate thesis, Remy gave Casey a different interpretation in an effort to help improve the thesis. What does Remy need to do before this? ","After reading Casey's supplementary research, Remy gave Casey an interpretation which helped make a difference in the thesis. What does Remy do before that?",veryHigh,0.7547169811320756,0.8,0.7142857142857143,0.4313725490196078,0.4583333333333333,0.4074074074074074,0.6415094339622641,0.68,0.6071428571428571,0.2456070247433249,0.9411739706993103,0.9442375302314758,0.9381301403045654
Jesse stood by Cameron instead of the other people at the show. How would Jesse feel afterwards? ,"Jesse stood by Cameron instead of the other people in the audience, what would Jesse say?",veryLow,0.7272727272727272,0.75,0.7058823529411765,0.5806451612903225,0.6,0.5625,0.7272727272727272,0.75,0.7058823529411765,0.533278652493751,0.953372061252594,0.9532998204231262,0.9534443616867065
Jesse stood by Cameron instead of the other people at the show. How would Jesse feel afterwards? ,Jesse stood by Cameron instead of the others in the audience.,low,0.6428571428571428,0.8181818181818182,0.5294117647058824,0.5384615384615384,0.7,0.4375,0.6428571428571428,0.8181818181818182,0.5294117647058824,0.3419783508466341,0.9395321607589722,0.9579185843467712,0.9218382835388184
Jesse stood by Cameron instead of the other people at the show. How would Jesse feel afterwards? ,Jesse stood by Cameron instead of the other people in the audience.,medium,0.6896551724137931,0.8333333333333334,0.5882352941176471,0.5925925925925926,0.7272727272727273,0.5,0.6896551724137931,0.8333333333333334,0.5882352941176471,0.4807559579027928,0.9447221159934998,0.9640558362007141,0.9261485934257507
Jesse stood by Cameron instead of the other people at the show. How would Jesse feel afterwards? ,Jesse has stood by Cameron instead of him.,high,0.48,0.75,0.35294117647058826,0.34782608695652173,0.5714285714285714,0.25,0.48,0.75,0.35294117647058826,0.17566369369221596,0.906937837600708,0.928979218006134,0.885918140411377
